#Source de ce jeu de données : https://coronavirus.politologue.com - Les données proposées dans ce fichier sont une compilation des données proposées par le CSSE (The Johns Hopkins University) https://gisanddata.maps.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6
#Les données de ce fichier sont celles qui sont produites pour générer les graphiques sur https: //coronavirus.politologue.com
#Vous pouvez utiliser ces données sans problème et une référence à https://coronavirus.politologue.com sera appréciable
Date;Pays;Infections;Deces;Guerisons;TauxDeces;TauxGuerison;TauxInfection
2020-05-10;Brésil;162699;11123;64957;6.84;39.92;53.24
2020-05-10;Bolivie;2556;118;273;4.62;10.68;84.70
2020-05-10;Brunéi Darussalam;141;1;134;0.71;95.04;4.26
2020-05-10;Bénin;319;2;62;0.63;19.44;79.94
2020-05-10;Saint Barthélemy;6;0;6;0.00;100.00;0.00
2020-05-10;Burundi;15;1;7;6.67;46.67;46.67
2020-05-10;Bahreïn;4941;8;2070;0.16;41.89;57.94
2020-05-10;Bulgarie;1965;91;444;4.63;22.60;72.77
2020-05-10;Burkina Faso;751;49;577;6.52;76.83;16.64
2020-05-10;Belgique;53081;8656;13642;16.31;25.70;57.99
2020-05-10;Bangladesh;14657;228;2650;1.56;18.08;80.36
2020-05-10;Barbade;84;7;57;8.33;67.86;23.81
2020-05-10;Bosnie-Herzégovine;2117;107;1106;5.05;52.24;42.70
2020-05-10;Australie;6948;97;6167;1.40;88.76;9.84
2020-05-10;Azerbaïdjan;2519;32;1650;1.27;65.50;33.23
2020-05-10;Autriche;15871;618;13991;3.89;88.15;7.95
2020-05-10;Argentine;6034;305;1757;5.05;29.12;65.83
2020-05-10;Angola;45;2;13;4.44;28.89;66.67
2020-05-10;Arménie;3313;45;1325;1.36;39.99;58.65
2020-05-10;Albanie;868;31;650;3.57;74.88;21.54
2020-05-10;Antigua-et-Barbuda;25;3;19;12.00;76.00;12.00
2020-05-10;Afghanistan;4402;120;558;2.73;12.68;84.60
2020-05-10;Émirats Arabes Unis;18198;198;4804;1.09;26.40;72.51
2020-05-10;Andorre;755;48;550;6.36;72.85;20.79
2020-05-09;Andorre;754;48;545;6.37;72.28;21.35
2020-05-09;Émirats Arabes Unis;17417;185;4295;1.06;24.66;74.28
2020-05-09;Afghanistan;4033;115;502;2.85;12.45;84.70
2020-05-09;Antigua-et-Barbuda;25;3;19;12.00;76.00;12.00
2020-05-09;Albanie;856;31;627;3.62;73.25;23.13
2020-05-09;Arménie;3175;44;1267;1.39;39.91;58.71
2020-05-09;Angola;43;2;13;4.65;30.23;65.12
2020-05-09;Argentine;5776;300;1728;5.19;29.92;64.89
2020-05-09;Autriche;15833;615;13928;3.88;87.97;8.15
2020-05-09;Azerbaïdjan;2422;31;1620;1.28;66.89;31.83
2020-05-09;Australie;6939;97;6141;1.40;88.50;10.10
2020-05-09;Bosnie-Herzégovine;2090;102;1059;4.88;50.67;44.45
2020-05-09;Barbade;84;7;57;8.33;67.86;23.81
2020-05-09;Bangladesh;13770;214;2414;1.55;17.53;80.92
2020-05-09;Belgique;52596;8581;13411;16.31;25.50;58.19
2020-05-09;Burkina Faso;748;48;569;6.42;76.07;17.51
2020-05-09;Bulgarie;1921;90;422;4.69;21.97;73.35
2020-05-09;Bahreïn;4774;8;2055;0.17;43.05;56.79
2020-05-09;Burundi;15;1;7;6.67;46.67;46.67
2020-05-09;Saint Barthélemy;6;0;6;0.00;100.00;0.00
2020-05-09;Bénin;284;2;62;0.70;21.83;77.46
2020-05-09;Brunéi Darussalam;141;1;132;0.71;93.62;5.67
2020-05-09;Bolivie;2437;114;258;4.68;10.59;84.74
2020-05-09;Brésil;156061;10656;61685;6.83;39.53;53.65
2020-05-09;Bahamas;92;11;37;11.96;40.22;47.83
2020-05-09;Bhoutan;7;0;5;0.00;71.43;28.57
2020-05-09;Botswana;23;1;12;4.35;52.17;43.48
2020-05-09;Bélarus;22052;126;6050;0.57;27.44;71.99
2020-05-09;Belize;18;2;16;11.11;88.89;0.00
2020-05-09;Canada;68918;4823;31262;7.00;45.36;47.64
2020-05-09;Rép. Dém. du Congo;937;39;130;4.16;13.87;81.96
2020-05-09;Congo (Brazzaville);274;10;33;3.65;12.04;84.31
2020-05-09;République Centrafricaine;143;0;10;0.00;6.99;93.01
2020-05-09;Suisse;30251;1830;26400;6.05;87.27;6.68
2020-05-09;Côte d'Ivoire;1667;21;769;1.26;46.13;52.61
2020-05-09;Chili;27219;304;12667;1.12;46.54;52.35
2020-05-09;Cameroun;2274;108;1232;4.75;54.18;41.07
2020-05-09;Chine;82901;4633;78120;5.59;94.23;0.18
2020-05-09;Colombie;10495;445;2569;4.24;24.48;71.28
2020-05-09;Cuba;1754;74;1140;4.22;64.99;30.79
2020-05-09;Costa Rica;780;6;480;0.77;61.54;37.69
2020-05-09;Cap-vert;236;2;56;0.85;23.73;75.42
2020-05-09;Chypre;892;15;401;1.68;44.96;53.36
2020-05-09;République Tchèque;8095;276;4447;3.41;54.94;41.66
2020-05-09;Allemagne;171324;7549;143300;4.41;83.64;11.95
2020-05-09;Djibouti;1189;3;834;0.25;70.14;29.60
2020-05-09;Danemark;10330;526;8104;5.09;78.45;16.46
2020-05-09;Dominique;16;0;14;0.00;87.50;12.50
2020-05-09;République Dominicaine;9882;385;2584;3.90;26.15;69.96
2020-05-09;Algérie;5558;494;2546;8.89;45.81;45.30
2020-05-09;Équateur;29071;1717;3433;5.91;11.81;82.28
2020-05-09;Estonie;1733;60;747;3.46;43.10;53.43
2020-05-09;Sahara Occidental;6;0;5;0.00;83.33;16.67
2020-05-09;Égypte;8964;514;2002;5.73;22.33;71.93
2020-05-09;Érythrée;39;0;37;0.00;94.87;5.13
2020-05-09;Espagne;223578;26478;133952;11.84;59.91;28.24
2020-05-09;Éthiopie;210;5;97;2.38;46.19;51.43
2020-05-09;Finlande;5880;265;4000;4.51;68.03;27.47
2020-05-09;Îles Féroé;187;0;187;0.00;100.00;0.00
2020-05-09;Fidji;18;0;14;0.00;77.78;22.22
2020-05-09;France;176658;26310;56038;14.89;31.72;53.39
2020-05-09;Gabon;661;8;110;1.21;16.64;82.15
2020-05-09;Royaume-Uni;216379;31662;859;14.63;0.40;84.97
2020-05-09;Grenade;21;0;13;0.00;61.90;38.10
2020-05-09;Géorgie;626;10;297;1.60;47.44;50.96
2020-05-09;Guyane Française;141;1;119;0.71;84.40;14.89
2020-05-09;Ghana;4263;22;378;0.52;8.87;90.62
2020-05-09;Gibraltar;146;0;142;0.00;97.26;2.74
2020-05-09;Gambie;20;1;9;5.00;45.00;50.00
2020-05-09;Guadeloupe;154;13;104;8.44;67.53;24.03
2020-05-09;Guinée;2042;11;698;0.54;34.18;65.28
2020-05-09;Guinée Équatoriale;439;4;13;0.91;2.96;96.13
2020-05-09;Grèce;2710;151;1374;5.57;50.70;43.73
2020-05-09;Guinée-Bissau;641;3;25;0.47;3.90;95.63
2020-05-09;Guatemala;967;24;104;2.48;10.75;86.76
2020-05-09;Hong-Kong;1044;4;967;0.38;92.62;6.99
2020-05-09;Guyana;94;10;35;10.64;37.23;52.13
2020-05-09;Honduras;1830;108;195;5.90;10.66;83.44
2020-05-09;Croatie;2176;87;1726;4.00;79.32;16.68
2020-05-09;Haïti;151;12;17;7.95;11.26;80.79
2020-05-09;Hongrie;3213;405;904;12.61;28.14;59.26
2020-05-09;Irlande;22760;1446;17110;6.35;75.18;18.47
2020-05-09;Indonésie;13645;959;2607;7.03;19.11;73.87
2020-05-09;Israël;16454;247;11376;1.50;69.14;29.36
2020-05-09;Inde;62808;2101;19301;3.35;30.73;65.92
2020-05-09;Iraq;2679;107;1702;3.99;63.53;32.47
2020-05-09;Iran;106220;6589;85064;6.20;80.08;13.71
2020-05-09;Islande;1801;10;1773;0.56;98.45;1.00
2020-05-09;Italie;218268;30395;103031;13.93;47.20;38.87
2020-05-09;Jamaïque;490;9;62;1.84;12.65;85.51
2020-05-09;Jordanie;522;9;387;1.72;74.14;24.14
2020-05-09;Japon;15663;607;5906;3.88;37.71;58.42
2020-05-09;Kenya;649;30;207;4.62;31.90;63.48
2020-05-09;Kirghizistan;931;12;658;1.29;70.68;28.03
2020-05-09;Comores;11;1;0;9.09;0.00;90.91
2020-05-09;Cambodge;122;0;120;0.00;98.36;1.64
2020-05-09;Saint-Kitts-et-Nevis;15;0;14;0.00;93.33;6.67
2020-05-09;Koweït;7623;49;2622;0.64;34.40;64.96
2020-05-09;Corée du Sud;10874;256;9610;2.35;88.38;9.27
2020-05-09;Kazakhstan;4975;31;1776;0.62;35.70;63.68
2020-05-09;Laos;19;0;13;0.00;68.42;31.58
2020-05-09;Liban;809;26;234;3.21;28.92;67.86
2020-05-09;Sainte-Lucie;18;0;17;0.00;94.44;5.56
2020-05-09;Liechtenstein;82;1;55;1.22;67.07;31.71
2020-05-09;Sri Lanka;847;9;260;1.06;30.70;68.24
2020-05-09;Libéria;199;20;79;10.05;39.70;50.25
2020-05-09;Lituanie;1444;49;828;3.39;57.34;39.27
2020-05-09;Luxembourg;3877;101;3550;2.61;91.57;5.83
2020-05-09;Lettonie;930;18;464;1.94;49.89;48.17
2020-05-09;Libye;64;3;24;4.69;37.50;57.81
2020-05-09;Maroc;5910;186;2461;3.15;41.64;55.21
2020-05-09;Moldavie;4867;161;1925;3.31;39.55;57.14
2020-05-09;Monaco;96;4;82;4.17;85.42;10.42
2020-05-09;Saint Martin;39;3;30;7.69;76.92;15.38
2020-05-09;Montenegro;324;8;274;2.47;84.57;12.96
2020-05-09;Madagascar;193;0;101;0.00;52.33;47.67
2020-05-09;Mali;692;37;298;5.35;43.06;51.59
2020-05-09;Macédoine;1622;91;1112;5.61;68.56;25.83
2020-05-09;Birmanie;178;6;68;3.37;38.20;58.43
2020-05-09;Mongolie;42;0;14;0.00;33.33;66.67
2020-05-09;Martinique;186;14;83;7.53;44.62;47.85
2020-05-09;Mauritanie;8;1;6;12.50;75.00;12.50
2020-05-09;Macao;45;0;40;0.00;88.89;11.11
2020-05-09;Malte;490;5;427;1.02;87.14;11.84
2020-05-09;Maurice;332;10;320;3.01;96.39;0.60
2020-05-09;Maldives;790;3;29;0.38;3.67;95.95
2020-05-09;Mexique;33460;3353;21824;10.02;65.22;24.75
2020-05-09;Malawi;56;3;14;5.36;25.00;69.64
2020-05-09;Mozambique;87;0;34;0.00;39.08;60.92
2020-05-09;Malaisie;6589;108;4929;1.64;74.81;23.55
2020-05-09;Niger;815;45;617;5.52;75.71;18.77
2020-05-09;Nouvelle-Calédonie;18;0;18;0.00;100.00;0.00
2020-05-09;Namibie;16;0;10;0.00;62.50;37.50
2020-05-09;Nigéria;4151;128;745;3.08;17.95;78.97
2020-05-09;Nicaragua;16;5;7;31.25;43.75;25.00
2020-05-09;Pays-Bas;42581;5441;149;12.78;0.35;86.87
2020-05-09;Norvège;8099;219;32;2.70;0.40;96.90
2020-05-09;Népal;110;0;31;0.00;28.18;71.82
2020-05-09;Nouvelle-Zélande;1494;21;1371;1.41;91.77;6.83
2020-05-09;Oman;3224;17;1068;0.53;33.13;66.35
2020-05-09;Panama;8282;237;4501;2.86;54.35;42.79
2020-05-09;Pérou;65015;1814;20246;2.79;31.14;66.07
2020-05-09;Polynésie Française;60;0;56;0.00;93.33;6.67
2020-05-09;Papouasie-Nouvelle-Guinée;8;0;8;0.00;100.00;0.00
2020-05-09;Philippines;10610;704;1842;6.64;17.36;76.00
2020-05-09;Pakistan;28736;636;7809;2.21;27.17;70.61
2020-05-09;Pologne;15651;785;5437;5.02;34.74;60.25
2020-05-09;Palestine;375;2;228;0.53;60.80;38.67
2020-05-09;Paraguay;689;10;155;1.45;22.50;76.05
2020-05-09;Portugal;27406;1126;2499;4.11;9.12;86.77
2020-05-09;Qatar;21331;13;2449;0.06;11.48;88.46
2020-05-09;Réunion;431;0;354;0.00;82.13;17.87
2020-05-09;Roumanie;15131;939;6912;6.21;45.68;48.11
2020-05-09;Serbie;10032;215;2732;2.14;27.23;70.62
2020-05-09;Russie;198676;1827;31916;0.92;16.06;83.02
2020-05-09;Rwanda;280;0;140;0.00;50.00;50.00
2020-05-09;Seychelles;11;0;8;0.00;72.73;27.27
2020-05-09;Arabie Saoudite;37136;239;10144;0.64;27.32;72.04
2020-05-09;Suède;25921;3220;4971;12.42;19.18;68.40
2020-05-09;Soudan;1164;64;119;5.50;10.22;84.28
2020-05-09;Singapour;22460;20;2296;0.09;10.22;89.69
2020-05-09;Slovénie;1454;101;255;6.95;17.54;75.52
2020-05-09;Slovaquie;1455;26;919;1.79;63.16;35.05
2020-05-09;Sierra Leone;291;18;58;6.19;19.93;73.88
2020-05-09;Saint-Marin;637;41;126;6.44;19.78;73.78
2020-05-09;Sénégal;1634;17;643;1.04;39.35;59.61
2020-05-09;Somalie;997;48;110;4.81;11.03;84.15
2020-05-09;Suriname;10;1;9;10.00;90.00;0.00
2020-05-09;Sao Tomé-et-Principe;208;5;4;2.40;1.92;95.67
2020-05-09;Soudan du sud;120;0;2;0.00;1.67;98.33
2020-05-09;El Salvador;784;17;276;2.17;35.20;62.63
2020-05-09;Eswatini;163;2;14;1.23;8.59;90.18
2020-05-09;Syrie;47;3;29;6.38;61.70;31.91
2020-05-09;Tchad;322;31;53;9.63;16.46;73.91
2020-05-09;Togo;153;10;87;6.54;56.86;36.60
2020-05-09;Thaïlande;3004;56;2787;1.86;92.78;5.36
2020-05-09;Timor-Leste;24;0;21;0.00;87.50;12.50
2020-05-09;Tadjikistan;612;20;0;3.27;0.00;96.73
2020-05-09;Tunisie;1032;45;660;4.36;63.95;31.69
2020-05-09;Turquie;137115;3739;89480;2.73;65.26;32.01
2020-05-09;Trinité-et-Tobago;116;8;104;6.90;89.66;3.45
2020-05-09;Taïwan;440;6;361;1.36;82.05;16.59
2020-05-09;Tanzanie;509;21;183;4.13;35.95;59.92
2020-05-09;Ukraine;14710;376;2909;2.56;19.78;77.67
2020-05-09;Ouganda;116;0;55;0.00;47.41;52.59
2020-05-09;États-Unis;1309550;78795;212534;6.02;16.23;77.75
2020-05-09;Uruguay;702;18;513;2.56;73.08;24.36
2020-05-09;Ouzbékistan;2349;10;1846;0.43;78.59;20.99
2020-05-09;Vatican;12;0;2;0.00;16.67;83.33
2020-05-09;Venezuela;402;10;190;2.49;47.26;50.25
2020-05-09;St-Vincent / Grenadines;17;0;9;0.00;52.94;47.06
2020-05-09;Kosovo;862;28;622;3.25;72.16;24.59
2020-05-09;Viet Nam;288;0;241;0.00;83.68;16.32
2020-05-09;Yémen;34;7;1;20.59;2.94;76.47
2020-05-09;Afrique du Sud;9420;186;3983;1.97;42.28;55.74
2020-05-09;Mayotte;988;11;492;1.11;49.80;49.09
2020-05-09;Zambie;252;7;112;2.78;44.44;52.78
2020-05-09;Zimbabwe;35;4;9;11.43;25.71;62.86
2020-05-09;Autres;721;15;645;2.08;89.46;8.46
2020-05-08;Autres;721;15;645;2.08;89.46;8.46
2020-05-08;Zimbabwe;34;4;9;11.76;26.47;61.76
2020-05-08;Zambie;167;4;111;2.40;66.47;31.14
2020-05-08;Mayotte;854;10;352;1.17;41.22;57.61
2020-05-08;Afrique du Sud;8895;178;3153;2.00;35.45;62.55
2020-05-08;Yémen;34;7;1;20.59;2.94;76.47
2020-05-08;Kosovo;861;27;562;3.14;65.27;31.59
2020-05-08;St-Vincent / Grenadines;17;0;9;0.00;52.94;47.06
2020-05-08;Venezuela;388;10;190;2.58;48.97;48.45
2020-05-08;Viet Nam;288;0;241;0.00;83.68;16.32
2020-05-08;Vatican;12;0;2;0.00;16.67;83.33
2020-05-08;Ouzbékistan;2325;10;1775;0.43;76.34;23.23
2020-05-08;Uruguay;694;18;506;2.59;72.91;24.50
2020-05-08;États-Unis;1283929;77180;198993;6.01;15.50;78.49
2020-05-08;Ouganda;101;0;55;0.00;54.46;45.54
2020-05-08;Ukraine;14195;361;2706;2.54;19.06;78.39
2020-05-08;Tanzanie;509;21;183;4.13;35.95;59.92
2020-05-08;Taïwan;440;6;355;1.36;80.68;17.95
2020-05-08;Trinité-et-Tobago;116;8;103;6.90;88.79;4.31
2020-05-08;Turquie;135569;3689;86396;2.72;63.73;33.55
2020-05-08;Tunisie;1030;45;638;4.37;61.94;33.69
2020-05-08;Tadjikistan;522;12;0;2.30;0.00;97.70
2020-05-08;Timor-Leste;24;0;21;0.00;87.50;12.50
2020-05-08;Thaïlande;3000;55;2784;1.83;92.80;5.37
2020-05-08;Togo;145;10;85;6.90;58.62;34.48
2020-05-08;Tchad;260;28;50;10.77;19.23;70.00
2020-05-08;Syrie;47;3;29;6.38;61.70;31.91
2020-05-08;Eswatini;159;2;12;1.26;7.55;91.19
2020-05-08;El Salvador;742;16;257;2.16;34.64;63.21
2020-05-08;Soudan du sud;120;0;2;0.00;1.67;98.33
2020-05-08;Sao Tomé-et-Principe;208;5;4;2.40;1.92;95.67
2020-05-08;Suriname;10;1;9;10.00;90.00;0.00
2020-05-08;Somalie;928;44;106;4.74;11.42;83.84
2020-05-08;Sénégal;1551;13;611;0.84;39.39;59.77
2020-05-08;Saint-Marin;623;41;114;6.58;18.30;75.12
2020-05-08;Sierra Leone;257;17;54;6.61;21.01;72.37
2020-05-08;Slovaquie;1455;26;905;1.79;62.20;36.01
2020-05-08;Slovénie;1450;100;252;6.90;17.38;75.72
2020-05-08;Singapour;21707;20;2040;0.09;9.40;90.51
2020-05-08;Soudan;1111;59;102;5.31;9.18;85.51
2020-05-08;Suède;25265;3175;4971;12.57;19.68;67.76
2020-05-08;Arabie Saoudite;35432;229;9120;0.65;25.74;73.61
2020-05-08;Seychelles;11;0;8;0.00;72.73;27.27
2020-05-08;Rwanda;273;0;136;0.00;49.82;50.18
2020-05-08;Russie;187859;1723;26608;0.92;14.16;84.92
2020-05-08;Serbie;9943;209;2453;2.10;24.67;73.23
2020-05-08;Roumanie;14811;923;6423;6.23;43.37;50.40
2020-05-08;Réunion;426;0;354;0.00;83.10;16.90
2020-05-08;Qatar;20201;12;2370;0.06;11.73;88.21
2020-05-08;Portugal;27268;1114;2422;4.09;8.88;87.03
2020-05-08;Paraguay;563;10;152;1.78;27.00;71.23
2020-05-08;Palestine;375;2;228;0.53;60.80;38.67
2020-05-08;Pologne;15366;776;5184;5.05;33.74;61.21
2020-05-08;Pakistan;26435;599;7530;2.27;28.48;69.25
2020-05-08;Philippines;10463;696;1734;6.65;16.57;76.78
2020-05-08;Papouasie-Nouvelle-Guinée;8;0;8;0.00;100.00;0.00
2020-05-08;Polynésie Française;60;0;56;0.00;93.33;6.67
2020-05-08;Pérou;61847;1714;19012;2.77;30.74;66.49
2020-05-08;Panama;8070;231;886;2.86;10.98;86.16
2020-05-08;Oman;3112;16;1025;0.51;32.94;66.55
2020-05-08;Nouvelle-Zélande;1492;21;1368;1.41;91.69;6.90
2020-05-08;Népal;102;0;31;0.00;30.39;69.61
2020-05-08;Norvège;8070;218;32;2.70;0.40;96.90
2020-05-08;Pays-Bas;42292;5377;147;12.71;0.35;86.94
2020-05-08;Nicaragua;16;5;7;31.25;43.75;25.00
2020-05-08;Nigéria;3912;117;679;2.99;17.36;79.65
2020-05-08;Namibie;16;0;9;0.00;56.25;43.75
2020-05-08;Nouvelle-Calédonie;18;0;18;0.00;100.00;0.00
2020-05-08;Niger;795;44;600;5.53;75.47;18.99
2020-05-08;Malaisie;6535;107;4864;1.64;74.43;23.93
2020-05-08;Mozambique;82;0;27;0.00;32.93;67.07
2020-05-08;Malawi;43;3;14;6.98;32.56;60.47
2020-05-08;Mexique;31522;3160;20314;10.02;64.44;25.53
2020-05-08;Maldives;744;3;20;0.40;2.69;96.91
2020-05-08;Maurice;332;10;320;3.01;96.39;0.60
2020-05-08;Malte;489;5;419;1.02;85.69;13.29
2020-05-08;Macao;45;0;40;0.00;88.89;11.11
2020-05-08;Mauritanie;8;1;6;12.50;75.00;12.50
2020-05-08;Martinique;186;14;83;7.53;44.62;47.85
2020-05-08;Mongolie;42;0;13;0.00;30.95;69.05
2020-05-08;Birmanie;177;6;67;3.39;37.85;58.76
2020-05-08;Macédoine;1586;90;1099;5.67;69.29;25.03
2020-05-08;Mali;668;35;285;5.24;42.66;52.10
2020-05-08;Madagascar;193;0;101;0.00;52.33;47.67
2020-05-08;Montenegro;324;8;267;2.47;82.41;15.12
2020-05-08;Saint Martin;38;3;30;7.89;78.95;13.16
2020-05-08;Monaco;95;4;82;4.21;86.32;9.47
2020-05-08;Moldavie;4728;150;1826;3.17;38.62;58.21
2020-05-08;Maroc;5711;186;2324;3.26;40.69;56.05
2020-05-08;Libye;64;3;24;4.69;37.50;57.81
2020-05-08;Lettonie;928;18;464;1.94;50.00;48.06
2020-05-08;Luxembourg;3871;100;3526;2.58;91.09;6.33
2020-05-08;Lituanie;1436;49;765;3.41;53.27;43.31
2020-05-08;Libéria;199;20;79;10.05;39.70;50.25
2020-05-08;Sri Lanka;835;9;240;1.08;28.74;70.18
2020-05-08;Liechtenstein;82;1;55;1.22;67.07;31.71
2020-05-08;Sainte-Lucie;18;0;17;0.00;94.44;5.56
2020-05-08;Liban;796;26;223;3.27;28.02;68.72
2020-05-08;Laos;19;0;9;0.00;47.37;52.63
2020-05-08;Kazakhstan;4834;31;1631;0.64;33.74;65.62
2020-05-08;Corée du Sud;10840;256;9568;2.36;88.27;9.37
2020-05-08;Koweït;7208;47;2466;0.65;34.21;65.14
2020-05-08;Saint-Kitts-et-Nevis;15;0;13;0.00;86.67;13.33
2020-05-08;Comores;8;1;0;12.50;0.00;87.50
2020-05-08;Cambodge;122;0;120;0.00;98.36;1.64
2020-05-08;Kirghizistan;906;12;650;1.32;71.74;26.93
2020-05-08;Kenya;621;29;202;4.67;32.53;62.80
2020-05-08;Japon;15575;590;5146;3.79;33.04;63.17
2020-05-08;Jordanie;508;9;385;1.77;75.79;22.44
2020-05-08;Jamaïque;490;9;62;1.84;12.65;85.51
2020-05-08;Italie;217185;30201;99023;13.91;45.59;40.50
2020-05-08;Islande;1801;10;1765;0.56;98.00;1.44
2020-05-08;Iran;104691;6541;83837;6.25;80.08;13.67
2020-05-08;Iraq;2603;104;1661;4.00;63.81;32.19
2020-05-08;Inde;59695;1985;17887;3.33;29.96;66.71
2020-05-08;Israël;16436;245;11229;1.49;68.32;30.19
2020-05-08;Indonésie;13112;943;2494;7.19;19.02;73.79
2020-05-08;Irlande;22541;1429;17110;6.34;75.91;17.75
2020-05-08;Hongrie;3178;392;865;12.33;27.22;60.45
2020-05-08;Haïti;146;12;17;8.22;11.64;80.14
2020-05-08;Croatie;2161;86;1689;3.98;78.16;17.86
2020-05-08;Honduras;1771;107;192;6.04;10.84;83.12
2020-05-08;Guyana;94;10;35;10.64;37.23;52.13
2020-05-08;Hong-Kong;1044;4;960;0.38;91.95;7.66
2020-05-08;Guatemala;900;24;101;2.67;11.22;86.11
2020-05-08;Guinée-Bissau;594;2;25;0.34;4.21;95.45
2020-05-08;Grèce;2691;150;1374;5.57;51.06;43.37
2020-05-08;Guinée Équatoriale;439;4;13;0.91;2.96;96.13
2020-05-08;Guadeloupe;154;13;104;8.44;67.53;24.03
2020-05-08;Gambie;20;1;9;5.00;45.00;50.00
2020-05-08;Guinée;2009;11;663;0.55;33.00;66.45
2020-05-08;Gibraltar;146;0;142;0.00;97.26;2.74
2020-05-08;Ghana;4012;18;323;0.45;8.05;91.50
2020-05-08;Guyane Française;141;1;119;0.71;84.40;14.89
2020-05-08;Géorgie;623;10;288;1.61;46.23;52.17
2020-05-08;Grenade;21;0;13;0.00;61.90;38.10
2020-05-08;Royaume-Uni;212483;31316;855;14.74;0.40;84.86
2020-05-08;Gabon;620;8;110;1.29;17.74;80.97
2020-05-08;France;176079;26230;55782;14.90;31.68;53.42
2020-05-08;Fidji;18;0;14;0.00;77.78;22.22
2020-05-08;Îles Féroé;187;0;187;0.00;100.00;0.00
2020-05-08;Finlande;5738;260;4000;4.53;69.71;25.76
2020-05-08;Éthiopie;194;4;95;2.06;48.97;48.97
2020-05-08;Espagne;222857;26299;131148;11.80;58.85;29.35
2020-05-08;Érythrée;39;0;37;0.00;94.87;5.13
2020-05-08;Égypte;8476;503;1945;5.93;22.95;71.12
2020-05-08;Sahara Occidental;6;0;5;0.00;83.33;16.67
2020-05-08;Estonie;1725;56;704;3.25;40.81;55.94
2020-05-08;Équateur;28818;1704;3433;5.91;11.91;82.17
2020-05-08;Algérie;5369;488;2467;9.09;45.95;44.96
2020-05-08;République Dominicaine;9376;380;2286;4.05;24.38;71.57
2020-05-08;Dominique;16;0;14;0.00;87.50;12.50
2020-05-08;Danemark;10229;522;7938;5.10;77.60;17.29
2020-05-08;Djibouti;1135;3;824;0.26;72.60;27.14
2020-05-08;Allemagne;170588;7510;141700;4.40;83.07;12.53
2020-05-08;République Tchèque;8077;273;4413;3.38;54.64;41.98
2020-05-08;Chypre;891;15;400;1.68;44.89;53.42
2020-05-08;Cap-vert;230;2;44;0.87;19.13;80.00
2020-05-08;Costa Rica;773;6;461;0.78;59.64;39.59
2020-05-08;Cuba;1741;74;1078;4.25;61.92;33.83
2020-05-08;Colombie;10051;428;2424;4.26;24.12;71.62
2020-05-08;Chine;82887;4633;77993;5.59;94.10;0.31
2020-05-08;Cameroun;2267;108;1002;4.76;44.20;51.04
2020-05-08;Chili;25972;294;12160;1.13;46.82;52.05
2020-05-08;Côte d'Ivoire;1602;20;754;1.25;47.07;51.69
2020-05-08;Suisse;30207;1823;26100;6.04;86.40;7.56
2020-05-08;Congo (Brazzaville);274;10;33;3.65;12.04;84.31
2020-05-08;Rép. Dém. du Congo;937;39;130;4.16;13.87;81.96
2020-05-08;République Centrafricaine;143;0;10;0.00;6.99;93.01
2020-05-08;Canada;67674;4697;30239;6.94;44.68;48.38
2020-05-08;Belize;18;2;16;11.11;88.89;0.00
2020-05-08;Bélarus;21101;121;5484;0.57;25.99;73.44
2020-05-08;Botswana;23;1;9;4.35;39.13;56.52
2020-05-08;Bhoutan;7;0;5;0.00;71.43;28.57
2020-05-08;Bahamas;92;11;31;11.96;33.70;54.35
2020-05-08;Brésil;146894;10017;59297;6.82;40.37;52.81
2020-05-08;Bolivie;2266;106;237;4.68;10.46;84.86
2020-05-08;Brunéi Darussalam;141;1;132;0.71;93.62;5.67
2020-05-08;Bénin;242;2;62;0.83;25.62;73.55
2020-05-08;Saint Barthélemy;6;0;6;0.00;100.00;0.00
2020-05-08;Burundi;15;1;7;6.67;46.67;46.67
2020-05-08;Bahreïn;4444;8;2028;0.18;45.63;54.19
2020-05-08;Bulgarie;1872;86;401;4.59;21.42;73.99
2020-05-08;Burkina Faso;744;48;566;6.45;76.08;17.47
2020-05-08;Belgique;52011;8521;13201;16.38;25.38;58.24
2020-05-08;Bangladesh;13134;206;2101;1.57;16.00;82.43
2020-05-08;Barbade;83;7;53;8.43;63.86;27.71
2020-05-08;Bosnie-Herzégovine;2070;98;960;4.73;46.38;48.89
2020-05-08;Australie;6918;97;6122;1.40;88.49;10.10
2020-05-08;Azerbaïdjan;2279;28;1576;1.23;69.15;29.62
2020-05-08;Autriche;15774;614;13836;3.89;87.71;8.39
2020-05-08;Argentine;5611;293;1659;5.22;29.57;65.21
2020-05-08;Angola;43;2;11;4.65;25.58;69.77
2020-05-08;Arménie;3029;43;1218;1.42;40.21;58.37
2020-05-08;Albanie;850;31;620;3.65;72.94;23.41
2020-05-08;Antigua-et-Barbuda;25;3;16;12.00;64.00;24.00
2020-05-08;Afghanistan;3778;109;472;2.89;12.49;84.62
2020-05-08;Émirats Arabes Unis;16793;174;3837;1.04;22.85;76.12
2020-05-08;Andorre;752;47;537;6.25;71.41;22.34
2020-05-07;Andorre;752;47;526;6.25;69.95;23.80
2020-05-07;Émirats Arabes Unis;16240;165;3572;1.02;22.00;76.99
2020-05-07;Afghanistan;3563;106;468;2.98;13.13;83.89
